VIN (1-10),State,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,2020 Census Tract
W1KEG2CB2P,WA,2023,MERCEDES-BENZ,EQE-CLASS SEDAN,BEV,False,0,53033032218
WAUFJBFW8N,WA,2022,AUDI,E-TRON GT,BEV,False,0,53033024302
WA1L2BFZ4P,WA,2023,AUDI,Q4,BEV,False,0,53033005402
WA16ABGE6R,WA,2024,AUDI,Q8,BEV,False,0,53035090202
WBA33AG06N,WA,2022,BMW,530E,PHEV,False,18,53033025006
WA1W2BFZ7N,WA,2022,AUDI,Q4,BEV,False,0,53033024400
WP0CE2A70J,WA,2018,PORSCHE,PANAMERA,PHEV,False,16,53035090700
WA12ABGE2L,WA,2020,AUDI,E-TRON SPORTBACK,BEV,True,218,53033032207
KNDC34LB0N,WA,2022,KIA,EV6,BEV,False,0,53033001900
KNDJP3AE0H,WA,2017,KIA,SOUL EV,BEV,True,93,53033030008
WP1BH2AY1N,WA,2022,PORSCHE,CAYENNE,PHEV,False,15,53033028801
YV4H60DM5R,WA,2024,VOLVO,XC60,PHEV,True,35,53033032317
1FMCU0KZ7M,WA,2021,FORD,ESCAPE,PHEV,True,38,53035090102
LREKK5RX3J,WA,2018,CADILLAC,CT6,PHEV,True,31,53033024902
1FTBW1XK4P,WA,2023,FORD,TRANSIT,BEV,False,0,53033009300
1G6RM1E41E,WA,2014,CADILLAC,ELR,PHEV,True,37,53033006000
1G1RC6E49D,WA,2013,CHEVROLET,VOLT,PHEV,True,38,53033026200
KM8K23AG8M,WA,2021,HYUNDAI,KONA ELECTRIC,BEV,False,0,53035091100
JTJKKCFZ6R,WA,2024,LEXUS,NX,PHEV,True,37,53033029403
WP1BE2AY3N,WA,2022,PORSCHE,CAYENNE,PHEV,False,16,53033024200
WP1AE2AY7P,WA,2023,PORSCHE,CAYENNE,PHEV,False,17,53033032323
KL8CL6S02F,WA,2015,CHEVROLET,SPARK,BEV,True,82,53033007700
1G6RR1E45E,WA,2014,CADILLAC,ELR,PHEV,True,37,53033008004
YV4H60CM5N,WA,2022,VOLVO,XC90,PHEV,True,35,53067010910
1G1RF6E49C,WA,2012,CHEVROLET,VOLT,PHEV,True,35,53011041330
5YJXCBE2XM,WA,2021,TESLA,MODEL X,BEV,False,0,53033024500
7FCEHDB75N,WA,2022,RIVIAN,EDV,BEV,False,0,53033029206
YV4BK0DP2M,WA,2021,VOLVO,XC60,PHEV,False,18,53033020100
YV4BC0PM2G,WA,2016,VOLVO,XC90,PHEV,False,13,53033032401
WBA33AG04M,WA,2021,BMW,530E,PHEV,False,18,53053070204
4JGDA6DB2J,WA,2018,MERCEDES-BENZ,GLE-CLASS,PHEV,False,8,53033024500
YV4H60CF8R,WA,2024,VOLVO,XC90,PHEV,True,32,53033005902
YV4H60DL4R,WA,2024,VOLVO,XC60,PHEV,True,35,53033004901
KM8JBDA27P,WA,2023,HYUNDAI,TUCSON,PHEV,True,33,53033023902
1FTVW1EV9N,WA,2022,FORD,F-150,BEV,False,0,53077000401
YV4H600L5N,WA,2022,VOLVO,XC90,PHEV,True,35,53033024904
3MW39FF01P,WA,2023,BMW,330E,PHEV,False,22,53033023604
1G1RF6E42E,WA,2014,CHEVROLET,VOLT,PHEV,True,38,53033031705
1GYKPTRL7R,WA,2024,CADILLAC,LYRIQ,BEV,False,0,53033029804
4JGDM2DB7P,WA,2023,MERCEDES-BENZ,EQS-CLASS SUV,BEV,False,0,53011040908
3FMTK1SSXM,WA,2021,FORD,MUSTANG MACH-E,BEV,False,0,53033008003
YV4ED3GK2P,WA,2023,VOLVO,C40,BEV,False,0,53033032010
KM8KR4AEXN,WA,2022,HYUNDAI,IONIQ 5,BEV,False,0,53033004202
YV4H600N3P,WA,2023,VOLVO,XC90,PHEV,True,32,53033002500
1FTBW1YK7N,WA,2022,FORD,TRANSIT,BEV,False,0,53035092102
YV4BR0DL9J,WA,2018,VOLVO,XC60,PHEV,False,17,53033011102
WP1AE2AYXN,WA,2022,PORSCHE,CAYENNE,PHEV,False,16,53033032316
WBA5P9C06N,WA,2022,BMW,330E,PHEV,False,22,53033006200
KMHC75LJ0M,WA,2021,HYUNDAI,IONIQ,BEV,False,0,53011041321
YV4H60DV0P,WA,2023,VOLVO,XC60,PHEV,True,35,53033029102
1C4RJYE65P,WA,2023,JEEP,GRAND CHEROKEE,PHEV,False,25,53033023604
YV4H60CX2P,WA,2023,VOLVO,XC90,PHEV,True,32,53033029405
WA1LABGE4P,WA,2023,AUDI,E-TRON,BEV,False,0,53033023702
WA1BCBFZ8P,WA,2023,AUDI,Q4,BEV,False,0,53033023702
7FCTGAALXP,WA,2023,RIVIAN,R1T,BEV,False,0,53033023100
1G1RC6E43C,WA,2012,CHEVROLET,VOLT,PHEV,True,35,53005010814
WBA33AG00M,WA,2021,BMW,530E,PHEV,False,18,53067012226
KMHCX5LD0N,WA,2022,HYUNDAI,IONIQ,PHEV,False,29,53011041110
1GYKPPRL2R,WA,2024,CADILLAC,LYRIQ,BEV,False,0,53033025202
7JRH60FLXP,WA,2023,VOLVO,S60,PHEV,True,41,53033032218
WA1F2AFY3P,WA,2023,AUDI,Q5 E,PHEV,False,23,53035090102
4JGDA6DB9J,WA,2018,MERCEDES-BENZ,GLE-CLASS,PHEV,False,8,53033022401
2C4RC1N70P,WA,2023,CHRYSLER,PACIFICA,PHEV,True,32,53067012225
1G6RL1E4XG,WA,2016,CADILLAC,ELR,PHEV,True,40,53033030102
WA1F2AFY4M,WA,2021,AUDI,Q5 E,PHEV,False,18,53033004101
YSMFG3KA7R,WA,2024,POLESTAR,PS2,BEV,False,0,53033006200
KNAGV4LD3L,WA,2020,KIA,OPTIMA,PHEV,False,28,53033004101
KMHC75LD6K,WA,2019,HYUNDAI,IONIQ,PHEV,False,29,53033021701
KNDJP3AE7J,WA,2018,KIA,SOUL EV,BEV,True,111,53011042100
WAUCJBFW5P,WA,2023,AUDI,E-TRON GT,BEV,False,0,53033007700
YV4BC0PK4G,WA,2016,VOLVO,XC90,PHEV,False,13,53033024904
KMHC85LJ8L,WA,2020,HYUNDAI,IONIQ,BEV,True,170,53033032211
WBA33AG01N,WA,2022,BMW,530E,PHEV,False,18,53033023901
WBY8P6C56K,WA,2019,BMW,I3,BEV,True,153,53033032218
ZASPATCW1R,WA,2024,ALFA ROMEO,TONALE,PHEV,True,33,53077000401
SALWV2RY6L,WA,2020,LAND ROVER,RANGE ROVER SPORT,PHEV,False,19,53033024001
WB533CF09R,WA,2024,BMW,IX,BEV,False,0,53033006400
SADHC2S13L,WA,2020,JAGUAR,I-PACE,BEV,True,234,53033025303
1G1RC6S50K,WA,2019,CHEVROLET,VOLT,PHEV,True,53,53033002000
KM8K23AG9K,WA,2019,HYUNDAI,KONA,BEV,True,258,53011041325
WP0AD2Y13P,WA,2023,PORSCHE,TAYCAN,BEV,False,0,53033001500
1C4RJXR61R,WA,2024,JEEP,WRANGLER,PHEV,False,21,53035090501
SADHC2S14L,WA,2020,JAGUAR,I-PACE,BEV,True,234,53035091100
WA1J2BFZ0N,WA,2022,AUDI,Q4,BEV,False,0,53033009702
1GCDE14HXV,WA,1997,CHEVROLET,S-10 PICKUP,BEV,True,39,53061052805
KM8JBDA28P,WA,2023,HYUNDAI,TUCSON,PHEV,True,33,53033022603
1FTBW1YK0P,WA,2023,FORD,TRANSIT,BEV,False,0,53033001701
WVWPP7AU2G,WA,2016,VOLKSWAGEN,E-GOLF,BEV,True,83,53033032319
YSMEG3KA8P,WA,2023,POLESTAR,PS2,BEV,False,0,53035090202
5YJXCDE48H,WA,2017,TESLA,MODEL X,BEV,True,200,53033025103
4JGDA6DB7G,WA,2016,MERCEDES-BENZ,GLE-CLASS,PHEV,False,10,53061050102
1N4BZ1BP1L,WA,2020,NISSAN,LEAF,BEV,False,0,53033009500
1FMCU0LZ3M,WA,2021,FORD,ESCAPE,PHEV,True,38,53033030305
1GYKPTRL9R,WA,2024,CADILLAC,LYRIQ,BEV,False,0,53011042602
SADHC2S1XK,WA,2019,JAGUAR,I-PACE,BEV,True,234,53033022102
JTJAAAAB3P,WA,2023,LEXUS,RZ 450E,BEV,False,0,53033031206
WA1BCBFZ2P,WA,2023,AUDI,Q4,BEV,False,0,53033023702
WAUSPBFFXH,WA,2017,AUDI,A3,PHEV,False,16,53033032318
KMHE14L25K,WA,2019,HYUNDAI,SONATA,PHEV,False,28,53011040812
JA3215H12C,WA,2012,MITSUBISHI,I-MIEV,BEV,True,62,53033031202
YV1H60EP9P,WA,2023,VOLVO,V60,PHEV,True,41,53033032008
WMEEJ9AA0F,WA,2015,SMART,FORTWO ELECTRIC DRIVE,BEV,True,68,53033006000
WA1VABGE0N,WA,2022,AUDI,E-TRON,BEV,False,0,53033007800
KMHC75LH5K,WA,2019,HYUNDAI,IONIQ,BEV,False,29,53067010400
SALWV2RY9L,WA,2020,LAND ROVER,RANGE ROVER SPORT,PHEV,False,19,53033022805
7JRH60FH9R,WA,2024,VOLVO,S60,PHEV,True,41,53033032207
WP0BB2Y17P,WA,2023,PORSCHE,TAYCAN,BEV,False,0,53067012221
2C4RC1N76N,WA,2022,CHRYSLER,PACIFICA,PHEV,True,32,53033031207
WA11AAGE4P,WA,2023,AUDI,E-TRON,BEV,False,0,53033032316
WBY2Z2C50F,WA,2015,BMW,I8,PHEV,False,14,53033003800
YV4ED3UA5N,WA,2022,VOLVO,XC40,BEV,False,0,53033002200
KMHC75LD6N,WA,2022,HYUNDAI,IONIQ,PHEV,False,29,53011041309
KNDCM3LD0K,WA,2019,KIA,NIRO,PHEV,False,26,53033009900
KM8KM4AE5N,WA,2022,HYUNDAI,IONIQ 5,BEV,False,0,53033025104
YV4H60CL6N,WA,2022,VOLVO,XC90,PHEV,True,35,53035080101
3FMTK3R78P,WA,2023,FORD,MUSTANG MACH-E,BEV,False,0,53011040510
WMZYU7C09L,WA,2020,MINI,COUNTRYMAN,PHEV,False,17,53033003202
YV4H60CX9P,WA,2023,VOLVO,XC90,PHEV,True,32,53033010702
1G6RL1E45E,WA,2014,CADILLAC,ELR,PHEV,True,37,53011041110
YV4ED3UL0P,WA,2023,VOLVO,XC40,BEV,False,0,53033030102
1GYKPTRK4R,WA,2024,CADILLAC,LYRIQ,BEV,False,0,53067012531
3FA6P0SU0L,WA,2020,FORD,FUSION,PHEV,False,26,53035091400
WAUUPBFF4J,WA,2018,AUDI,A3,PHEV,False,16,53033003000
WBY8P2C08L,WA,2020,BMW,I3,BEV,True,153,53033001600
1G1FX6S00K,WA,2019,CHEVROLET,BOLT EV,BEV,True,238,53067011628
2C4RC1N79P,WA,2023,CHRYSLER,PACIFICA,PHEV,True,32,53033022901
1FTBW1XK8P,WA,2023,FORD,TRANSIT,BEV,False,0,53011041600
5YJXCBE4XJ,WA,2018,TESLA,MODEL X,BEV,True,238,53033022702
WDDUG6DBXF,WA,2015,MERCEDES-BENZ,S-CLASS,PHEV,False,14,53011040609
KNAGV4LD0L,WA,2020,KIA,OPTIMA,PHEV,False,28,53033004102
WAUEJBFW0P,WA,2023,AUDI,E-TRON GT,BEV,False,0,53033032219
YV4BR0DL8K,WA,2019,VOLVO,XC60,PHEV,False,17,53033020200
5YJXCAE40K,WA,2019,TESLA,MODEL X,BEV,True,289,53033032218
WP1AH2AY6P,WA,2023,PORSCHE,CAYENNE,PHEV,False,14,53033024500
WA1F2AFY0P,WA,2023,AUDI,Q5 E,PHEV,False,23,53033022805
WBY8P8C53K,WA,2019,BMW,I3,PHEV,True,126,53035091002
SADHB2S10L,WA,2020,JAGUAR,I-PACE,BEV,True,234,53033032221
WP1AE2AY2N,WA,2022,PORSCHE,CAYENNE,PHEV,False,16,53033020900
WP1BE2AY8P,WA,2023,PORSCHE,CAYENNE,PHEV,False,14,53033022901
5YJXCAE20M,WA,2021,TESLA,MODEL X,BEV,False,0,53033029405
WAUSPBFF9J,WA,2018,AUDI,A3,PHEV,False,16,53033002500
50EA1GBA9N,WA,2022,LUCID,AIR,BEV,False,0,53033005600
JTMCB3FV6P,WA,2023,TOYOTA,RAV4 PRIME,PHEV,True,42,53033031910
1G6RS1E47E,WA,2014,CADILLAC,ELR,PHEV,True,37,53033030003
3FMTK2R78N,WA,2022,FORD,MUSTANG MACH-E,BEV,False,0,53033009900
WBY2Z2C5XF,WA,2015,BMW,I8,PHEV,False,14,53045961200
JHMZC5F31M,WA,2021,HONDA,CLARITY,PHEV,True,47,53011040907
YV1H60EP5P,WA,2023,VOLVO,V60,PHEV,True,41,53011041328
KNDC34LA0N,WA,2022,KIA,EV6,BEV,False,0,53011040304
KMHE54L22G,WA,2016,HYUNDAI,SONATA,PHEV,False,27,53033003500
W1KEG2BB0P,WA,2023,MERCEDES-BENZ,EQE-CLASS SEDAN,BEV,False,0,53033022902
KMHM54AA3P,WA,2023,HYUNDAI,IONIQ 6,BEV,False,0,53033005100
1FTBW3XK7P,WA,2023,FORD,TRANSIT,BEV,False,0,53033009300
KNDC44LA5N,WA,2022,KIA,EV6,BEV,False,0,53011040610
5YJXCDE49H,WA,2017,TESLA,MODEL X,BEV,True,200,53033004101
WA1VABGE1N,WA,2022,AUDI,E-TRON,BEV,False,0,53033030102
YV1H60EP8P,WA,2023,VOLVO,V60,PHEV,True,41,53067010910
4JGDA6DB6H,WA,2017,MERCEDES-BENZ,GLE-CLASS,PHEV,False,10,53061050600
1C4RJYC69P,WA,2023,JEEP,GRAND CHEROKEE,PHEV,False,25,53067012532
5YJSA1DP4C,WA,2012,TESLA,MODEL S,BEV,True,265,53015000802
5YJSA1V20F,WA,2015,TESLA,MODEL S,BEV,True,208,53031950302
JA3215H13C,WA,2012,MITSUBISHI,I-MIEV,BEV,True,62,53033008402
3FMTK3RM3M,WA,2021,FORD,MUSTANG MACH-E,BEV,False,0,53033029504
7JRH60FP5P,WA,2023,VOLVO,S60,PHEV,True,41,53033032207
WP0CE2A79J,WA,2018,PORSCHE,PANAMERA,PHEV,False,16,53033030308
